Th-232(n,g) ENDFB-8.0
Energy(eV) XS(b)
2953.97 1.21798
2954.00 1.21233
2954.09 1.19087
2954.15 1.16666
2954.22 1.13625
2954.29 1.10004
2954.36 1.05854
2954.46 0.990039
2954.56 0.914033
2954.75 0.749708
2954.95 0.585475
2955.05 0.508698
2955.15 0.438274
2955.25 0.373815
2955.35 0.316720
2955.45 0.267262
2955.54 0.225401
2955.64 0.190851
2955.74 0.163157
2955.84 0.141772
2955.94 0.126264
2956.01 0.118451
2956.08 0.113039
2956.15 0.109926
2956.22 0.109057
2956.28 0.110436
2956.35 0.114138
2956.42 0.120319
2956.49 0.129078
2956.56 0.141018
2956.63 0.156502
2956.70 0.176124
2956.77 0.200228
2956.83 0.230401
2956.90 0.267371
2956.97 0.312347
2957.04 0.365844
2957.06 0.387173
2957.12 0.438233
2957.14 0.461973
2957.16 0.490597
2957.22 0.556119
2957.22 0.568325
2957.23 0.579398
2957.26 0.621352
2957.29 0.664658
2957.35 0.760059
2957.39 0.845807
2957.43 0.938053
2957.48 1.04153
2957.52 1.15213
2957.57 1.27538
2957.61 1.40625
2957.66 1.54776
2957.70 1.70024
2957.75 1.86785
2957.79 2.04333
2957.83 2.23479
2957.88 2.43377
2957.92 2.64924
2957.97 2.87144
2958.01 3.10472
2958.06 3.34867
2958.12 3.70346
2958.18 4.07578
2958.24 4.46322
2958.30 4.85625
2958.42 5.67136
2958.54 6.48990
2958.63 7.07321
2958.72 7.62348
2958.81 8.12533
2958.85 8.35100
2958.90 8.55959
2958.97 8.87897
2959.05 9.13131
2959.07 9.19710
2959.10 9.25365
2959.14 9.34018
2959.18 9.40208
2959.20 9.42749
2959.22 9.44523
2959.24 9.45836
2959.25 9.46263
2959.26 9.46457
2959.28 9.46777
2959.30 9.46483
2959.33 9.45344
2959.36 9.42370
2959.41 9.36092
2959.48 9.21661
2959.54 9.05100
2959.60 8.85240
2959.68 8.53715
2959.76 8.17415
2959.83 7.80515
2959.90 7.41255
2959.98 7.00473
2960.05 6.59549
2960.16 5.96207
2960.27 5.35313
2960.33 5.06387
2960.38 4.78723
2960.44 4.52463
2960.50 4.27710
2960.54 4.10177
2960.58 3.93932
2960.62 3.78554
2960.66 3.64042
2960.70 3.50062
2960.74 3.37265
2960.79 3.25283
2960.83 3.14090
2960.87 3.04145
2960.94 2.87910
2960.96 2.81755
2960.98 2.78092
2960.98 2.77892
2960.98 2.77692
2960.99 2.76897
2960.99 2.76108
2961.00 2.74546
2961.03 2.69622
2961.09 2.58106
2961.18 2.44261
2961.27 2.32345
2961.36 2.22241
2961.45 2.13261
2961.54 2.04979
2961.62 1.97132
2961.75 1.85674
2961.89 1.74173
2962.03 1.61447
2962.09 1.55705
2962.11 1.53122
2962.12 1.52062
2962.13 1.51966
2962.13 1.51676
2962.13 1.51483
2962.13 1.51096
2962.14 1.50223
2962.17 1.47390
2962.21 1.43338
2962.23 1.41342
2962.27 1.37211
2962.33 1.31700
2962.53 1.10281
2962.74 0.889630
2962.85 0.775818
2962.96 0.668490
2963.07 0.568307
2963.19 0.476621
2963.30 0.393688
2963.41 0.321482
2963.52 0.259297
2963.64 0.206817
2963.75 0.163064
2963.86 0.127949
2963.97 0.100049
2964.08 0.0783112
2964.20 0.0615695
2964.31 0.0491437
2964.42 0.0399989
2964.53 0.0333928
2964.62 0.0298051
2964.70 0.0270752
2964.78 0.0249707
2964.86 0.0234092
2965.02 0.0214145
2965.19 0.0204753
2965.44 0.0203938
2965.57 0.0209222
2965.70 0.0219152
2965.83 0.0235913
2965.96 0.0262833
2966.09 0.0305875
2966.16 0.0336418
2966.22 0.0374256
2966.29 0.0422501
2966.35 0.0482996
2966.42 0.0558596
2966.48 0.0651099
2966.54 0.0767366
2966.61 0.0908373
2966.67 0.108391
2966.74 0.129463
2966.80 0.155413
2966.87 0.186741
2966.93 0.224332
2967.00 0.268407
2967.06 0.321377
2967.13 0.382692
2967.19 0.455420
2967.25 0.538481
2967.31 0.624539
2967.37 0.721718
2967.43 0.830822
2967.49 0.952592
2967.54 1.08769
2967.60 1.23665
2967.66 1.39988
2967.72 1.57442
2967.78 1.76644
2967.83 1.97280
2967.89 2.19308
2967.95 2.42243
2968.01 2.66793
2968.06 2.92437
2968.12 3.19018
2968.18 3.45870
2968.30 4.05272
2968.42 4.64138
2968.49 4.92698
2968.55 5.20191
2968.61 5.46248
2968.67 5.70503
2968.73 5.92946
2968.79 6.12518
2968.85 6.29548
2968.91 6.43221
2968.97 6.52144
2969.02 6.58674
2969.05 6.61870
2969.07 6.62999
2969.09 6.63810
2969.11 6.64194
2969.12 6.64299
2969.12 6.64299
2969.13 6.64294
2969.13 6.64280
2969.14 6.64213
2969.14 6.64117
2969.16 6.63657
2969.19 6.62469
2969.24 6.58072
2969.28 6.52046
2969.33 6.44075
2969.38 6.34231
2969.42 6.22604
2969.47 6.09299
2969.51 5.94435
2969.60 5.64482
2969.68 5.30800
2969.76 4.94258
2969.84 4.56229
2969.99 3.81670
2970.07 3.44642
2970.15 3.09032
2970.22 2.74390
2970.30 2.41595
2970.38 2.10955
2970.45 1.83042
2970.54 1.55664
2970.58 1.43064
2970.62 1.31188
2970.70 1.09587
2970.78 0.907599
2970.86 0.745506
2970.95 0.607610
2971.03 0.491667
2971.11 0.396373
2971.19 0.317011
2971.27 0.252556
2971.36 0.200836
2971.44 0.160314
2971.52 0.128249
2971.60 0.103684
2971.68 0.0853428
2971.76 0.0723208
2971.82 0.0662568
2971.87 0.0618616
2971.92 0.0588798
2971.97 0.0572170
2972.02 0.0568098
2972.07 0.0576303
2972.17 0.0628382
2972.28 0.0730311
2972.38 0.0883793
2972.48 0.109537
2972.58 0.137228
2972.66 0.162939
2972.74 0.193156
2972.81 0.228184
2972.89 0.267714
2972.97 0.312951
2973.04 0.362776
2973.12 0.418425
2973.20 0.478231
2973.27 0.543375
2973.35 0.612518
2973.50 0.758552
2973.66 0.909006
2973.81 1.05344
2973.90 1.12845
2973.98 1.19560
2974.07 1.25287
2974.16 1.29848
2974.23 1.32636
2974.30 1.34445
2974.36 1.35186
2974.38 1.35313
2974.39 1.35339
2974.39 1.35340
2974.40 1.35338
2974.40 1.35334
2974.41 1.35316
2974.44 1.35136
2974.47 1.34809
2974.47 1.34734
2974.49 1.34407
2974.56 1.32578
2974.63 1.29824
2974.72 1.25345
2974.81 1.19753
2974.89 1.13225
2974.98 1.06050
2975.10 0.947216
2975.23 0.829423
2975.35 0.713077
2975.47 0.603239
2975.55 0.540064
2975.63 0.482310
2975.70 0.429577
2975.78 0.382129
2975.85 0.340057
2975.93 0.303298
2976.01 0.271655
2976.08 0.244826
2976.16 0.222420
2976.23 0.203992
2976.35 0.182589
2976.46 0.167578
2976.58 0.157138
2976.69 0.149835
2976.80 0.144855
2976.84 0.143196
2976.86 0.142464
2976.88 0.141493
2976.92 0.139983
2977.03 0.136207
2977.28 0.127588
2977.53 0.118707
2977.75 0.111669
2977.97 0.106346
2978.49 0.0983439
2978.59 0.0967287
2978.62 0.0961050
2978.64 0.0957445
2978.67 0.0952374
2978.72 0.0941578
2978.87 0.0909982
2979.08 0.0869650
2979.18 0.0862127
2979.29 0.0872499
2979.42 0.0927068
2979.49 0.0978779
2979.55 0.105207
2979.62 0.115156
2979.69 0.128244
2979.75 0.145054
2979.82 0.166232
2979.88 0.192485
2979.95 0.224578
2980.02 0.263330
2980.08 0.309604
2980.15 0.364290
2980.21 0.428294
2980.28 0.502511
2980.35 0.587802
2980.41 0.680276
2980.47 0.784173
2980.53 0.899991
2980.60 1.02808
2980.66 1.16864
2980.72 1.32163
2980.79 1.48682
2980.85 1.66079
2980.91 1.84840
2980.97 2.04585
2981.04 2.25179
2981.10 2.46112
2981.35 3.33387
2981.46 3.68750
2981.51 3.85446
2981.56 4.01251
2981.62 4.15996
2981.67 4.29518
2981.72 4.41662
2981.77 4.52103
2981.81 4.59064
2981.85 4.64905
2981.89 4.69884
2981.93 4.73720
2981.99 4.77601
2982.02 4.78583
2982.04 4.78896
2982.05 4.78984
2982.05 4.78984
2982.06 4.78978
2982.06 4.78961
2982.07 4.78903
2982.09 4.78575
2982.12 4.77496
2982.18 4.73519
2982.25 4.65132
2982.33 4.53147
2982.38 4.42449
2982.44 4.30407
2982.49 4.16712
2982.54 4.02028
2982.60 3.85968
2982.65 3.69301
2982.76 3.33979
2982.87 2.94351
2982.98 2.54605
2983.10 2.15833
2983.16 1.97481
2983.21 1.79862
2983.27 1.63069
2983.33 1.47177
2983.38 1.32240
2983.44 1.18293
2983.50 1.05357
2983.56 0.934334
2983.61 0.825121
2983.67 0.725701
2983.73 0.635741
2983.78 0.554828
2983.84 0.482480
2983.90 0.418169
2983.95 0.361335
2984.01 0.311399
2984.07 0.267779
2984.13 0.229899
2984.18 0.197196
2984.24 0.169132
2984.30 0.145196
2984.35 0.124909
2984.41 0.107828
2984.47 0.0935465
2984.52 0.0816930
2984.58 0.0719336
2984.64 0.0639689
2984.70 0.0575329
2984.75 0.0523906
2984.81 0.0483358
2984.92 0.0427924
2985.04 0.0397325
2985.21 0.0379657
2985.38 0.0378888
2985.65 0.0384959
2985.71 0.0385497
2985.73 0.0385581
2985.73 0.0385582
2985.74 0.0385585
2985.74 0.0385586
2985.75 0.0385582
2985.76 0.0385555
2985.81 0.0385220
2985.94 0.0382476
2986.07 0.0377809
2986.18 0.0373677
2986.44 0.0372734
2986.57 0.0384807
2986.69 0.0412575
2986.82 0.0464228
2986.95 0.0548578
2987.01 0.0606691
2987.08 0.0677598
2987.14 0.0763089
2987.21 0.0865067
2987.27 0.0987575
2987.34 0.112894
2987.46 0.148193
2987.59 0.194646
2987.72 0.253051
2987.85 0.325516
2987.98 0.411600
2988.11 0.511889
2988.23 0.625859
2988.32 0.708634
2988.40 0.795620
2988.49 0.888605
2988.57 0.985236
2988.66 1.08786
2988.74 1.19439
2988.82 1.30673
2988.91 1.42607
2988.97 1.51806
2989.03 1.61546
2989.08 1.70698
2989.14 1.80429
2989.19 1.90228
2989.21 1.94861
2989.22 1.96300
2989.24 1.99850
2989.27 2.06100
2989.33 2.21790
2989.39 2.35393
2989.44 2.50120
2989.50 2.66070
2989.55 2.83336
2989.62 3.08178
2989.69 3.35589
2989.73 3.52203
2989.77 3.69227
2989.81 3.87535
2989.85 4.06205
2989.93 4.46436
2990.01 4.89694
2990.09 5.35600
2990.17 5.83619
2990.24 6.33060
2990.32 6.83091
2990.41 7.37105
2990.50 7.89326
2990.58 8.38317
2990.67 8.82626
2990.72 9.06115
2990.77 9.26801
2990.82 9.44928
2990.87 9.60279
2990.93 9.75581
2990.93 9.75779
2990.94 9.76368
2990.94 9.76945
2990.95 9.78065
2990.96 9.79998
2990.99 9.85469
2991.03 9.89100
2991.06 9.90285
2991.08 9.90733
2991.10 9.90598
2991.10 9.90553
2991.11 9.90386
2991.13 9.89224
2991.15 9.87926
2991.18 9.84287
2991.21 9.79000
2991.27 9.66445
2991.34 9.46576
2991.41 9.21284
2991.47 8.91497
2991.53 8.63344
2991.58 8.33093
2991.64 7.99972
2991.69 7.65539
2991.78 7.04233
2991.87 6.40309
2992.05 5.11197
2992.12 4.65090
2992.19 4.20529
2992.26 3.77911
2992.32 3.38140
2992.39 3.00253
2992.45 2.65550
2992.52 2.33080
2992.59 2.03853
2992.65 1.76970
2992.72 1.52830
2992.79 1.31332
2992.85 1.12605
2992.92 0.959233
2992.99 0.814141
2993.06 0.688909
2993.12 0.583114
2993.19 0.491686
2993.26 0.414520
2993.32 0.349865
2993.39 0.296810
2993.46 0.252248
2993.52 0.216173
2993.59 0.186262
2993.65 0.162337
2993.73 0.141155
2993.80 0.124470
2993.87 0.111360
2993.95 0.101177
2994.04 0.0907045
2994.19 0.0797292
2994.23 0.0772495
2994.25 0.0762022
2994.28 0.0746303
2994.32 0.0723863
2994.44 0.0672174
2994.86 0.0529269
2995.06 0.0475977
2995.27 0.0446390
2995.37 0.0444417
2995.48 0.0453052
2995.58 0.0473499
2995.68 0.0506726
2995.79 0.0553302
2995.89 0.0613312
2996.09 0.0770950
2996.28 0.0944365
2996.51 0.118186
2996.74 0.140057
2996.90 0.151860
2997.06 0.159263
2997.14 0.161108
2997.19 0.161413
2997.21 0.161421
2997.23 0.161305
2997.27 0.160833
2997.38 0.157761
2997.56 0.147679
2997.74 0.132488
2997.87 0.119231
2998.16 0.0872603
2998.31 0.0720922
2998.45 0.0585462
2998.60 0.0468446
2998.74 0.0373020
2998.89 0.0297389
2999.03 0.0240766
2999.14 0.0208358
2999.25 0.0184228
2999.29 0.0178345
2999.30 0.0175963
2999.33 0.0171582
2999.41 0.0163096
2999.54 0.0154657
2999.67 0.0156068
2999.76 0.0163028
2999.85 0.0175555
2999.94 0.0194564
3000.03 0.0220874
3000.11 0.0251571
3000.19 0.0290281
3000.27 0.0338167
3000.35 0.0395642
3000.43 0.0465406
3000.51 0.0546871
3000.58 0.0643234
3000.66 0.0752995
3000.82 0.102058
3000.98 0.135157
3001.13 0.174124
3001.29 0.217689
3001.58 0.303329
3001.73 0.343662
3001.87 0.378834
3001.97 0.398409
3002.07 0.414472
3002.14 0.424725
3002.18 0.428878
3002.20 0.430575
3002.20 0.430845
3002.21 0.431022
3002.21 0.431110
3002.21 0.431458
3002.21 0.431799
3002.22 0.432379
3002.24 0.433849
3002.26 0.435099
3002.30 0.437534
3002.34 0.439204
3002.46 0.440110
3002.58 0.436367
3002.76 0.423697
3002.94 0.406944
3003.13 0.390477
3003.32 0.380614
3003.44 0.379658
3003.48 0.380573
3003.51 0.381517
3003.51 0.381554
3003.52 0.381709
3003.52 0.381870
3003.53 0.382165
3003.54 0.382808
3003.59 0.385612
3003.72 0.397335
3003.89 0.420113
3004.05 0.450007
3004.34 0.508395
3004.48 0.534239
3004.62 0.553582
3004.71 0.561312
3004.81 0.564344
3004.89 0.562692
3004.92 0.560908
3004.94 0.559619
3004.94 0.559541
3004.94 0.559304
3004.95 0.559062
3004.95 0.558645
3004.96 0.557764
3004.97 0.556622
3004.98 0.556423
3004.98 0.555914
3004.99 0.555388
3005.00 0.553367
3005.02 0.551268
3005.05 0.546525
3005.13 0.532746
3005.21 0.515523
3005.33 0.482406
3005.45 0.443206
3005.57 0.399098
3005.69 0.352793
3005.84 0.295072
3005.99 0.239380
3006.14 0.189060
3006.29 0.145437
3006.43 0.109350
3006.58 0.0809139
3006.66 0.0694580
3006.73 0.0597477
3006.80 0.0517024
3006.88 0.0452441
3006.95 0.0403054
3007.03 0.0368368
3007.08 0.0351282
3007.14 0.0343063
3007.20 0.0343836
3007.26 0.0353863
3007.32 0.0373549
3007.37 0.0403447
3007.43 0.0444265
3007.49 0.0495849
3007.55 0.0560998
3007.61 0.0640052
3007.66 0.0734274
3007.72 0.0845038
3007.78 0.0973799
3007.84 0.112207
3007.95 0.147975
3008.07 0.193601
3008.18 0.249818
3008.30 0.317283
3008.42 0.395403
3008.53 0.484978
3008.65 0.583102
3008.76 0.689203
3008.88 0.798317
3009.01 0.921443
3009.14 1.03722
3009.27 1.14058
3009.33 1.18515
3009.40 1.22340
3009.48 1.26568
3009.57 1.29479
3009.65 1.30835
3009.68 1.31127
3009.69 1.31146
3009.70 1.31176
3009.71 1.31177
3009.71 1.31174
3009.72 1.31167
3009.73 1.31096
3009.78 1.30627
3009.89 1.28091
3009.96 1.25126
3010.03 1.21320
3010.11 1.16657
3010.18 1.11366
3010.27 1.04064
3010.36 0.962035
3010.54 0.794667
3010.72 0.626619
3010.81 0.547570
3010.89 0.473289
3010.99 0.400304
3011.08 0.335193
3011.18 0.276922
3011.27 0.226744
3011.37 0.183342
3011.46 0.147182
3011.56 0.116896
3011.65 0.0924427
3011.75 0.0725802
3011.84 0.0570186
3011.93 0.0447455
3012.03 0.0354044
3012.12 0.0282438
3012.22 0.0229446
3012.31 0.0190286
3012.41 0.0161737
3012.53 0.0136491
3012.65 0.0120358
3012.77 0.0110316
3012.89 0.0104309
3013.13 0.00990094
3013.37 0.00981809
3013.85 0.0101366
3014.34 0.0107530
3014.82 0.0116157
3015.30 0.0127716
3015.79 0.0143297
3016.27 0.0165125
3016.50 0.0179307
3016.73 0.0197951
3016.96 0.0225187
3017.08 0.0244859
3017.19 0.0271057
3017.31 0.0307717
3017.42 0.0359377
3017.54 0.0434647
3017.60 0.0484330
3017.65 0.0543218
3017.71 0.0615469
3017.77 0.0702633
3017.83 0.0807610
3017.89 0.0931380
3017.94 0.108208
3018.00 0.125874
3018.06 0.147244
3018.12 0.172115
3018.18 0.208203
3018.25 0.251238
3018.32 0.302918
3018.39 0.364575
3018.46 0.438804
3018.53 0.524979
3018.59 0.625645
3018.66 0.742375
3018.73 0.878825
3018.80 1.03252
3018.87 1.20664
3018.93 1.40229
3019.00 1.62033
3019.07 1.86126
3019.14 2.12518
3019.21 2.41170
3019.29 2.77171
3019.36 3.15850
3019.44 3.56850
3019.52 3.99142
3019.60 4.43229
3019.68 4.87887
3019.84 5.75167
3019.92 6.19141
3020.00 6.59804
3020.09 6.96084
3020.13 7.12264
3020.17 7.26980
3020.25 7.50333
3020.29 7.59845
3020.33 7.67537
3020.37 7.74017
3020.39 7.76541
3020.42 7.79229
3020.45 7.80938
3020.47 7.81549
3020.48 7.81836
3020.49 7.81860
3020.50 7.81850
3020.51 7.81649
3020.53 7.81118
3020.56 7.79467
3020.59 7.75892
3020.66 7.66137
3020.72 7.53192
3020.78 7.36976
3020.83 7.19659
3020.88 6.99952
3020.94 6.78084
3020.99 6.54303
3021.08 6.08246
3021.18 5.58556
3021.27 5.06803
3021.37 4.54508
3021.46 4.03080
3021.55 3.53757
3021.60 3.30219
3021.65 3.07580
3021.70 2.85936
3021.74 2.65792
3021.79 2.46340
3021.84 2.28082
3021.88 2.11058
3021.93 1.95296
3021.98 1.80811
3022.02 1.67610
3022.07 1.55687
3022.12 1.45240
3022.18 1.32857
3022.24 1.22629
3022.31 1.14461
3022.37 1.08326
3022.43 1.03901
3022.49 1.01196
3022.56 0.999806
3022.62 1.00147
3022.67 1.01137
3022.71 1.02762
3022.81 1.07733
3022.91 1.14469
3023.01 1.22379
3023.20 1.39443
3023.30 1.47531
3023.39 1.54622
3023.46 1.58593
3023.52 1.61864
3023.58 1.64360
3023.64 1.66119
3023.69 1.67116
3023.72 1.67350
3023.73 1.67412
3023.75 1.67438
3023.77 1.67360
3023.84 1.66536
3023.93 1.63641
3024.03 1.58851
3024.13 1.52040
3024.23 1.43729
3024.33 1.34175
3024.43 1.23725
3024.58 1.06179
3024.64 0.998474
3024.67 0.969222
3024.67 0.968100
3024.67 0.964735
3024.67 0.961373
3024.68 0.954655
3024.69 0.941250
3024.73 0.892517
3024.76 0.867359
3024.81 0.810408
3024.86 0.755146
3024.97 0.651745
3025.07 0.556942
3025.18 0.473580
3025.26 0.415423
3025.34 0.364672
3025.43 0.320412
3025.51 0.282343
3025.59 0.250071
3025.67 0.223143
3025.75 0.201070
3025.84 0.183353
3025.92 0.169501
3026.00 0.159048
3026.16 0.146668
3026.33 0.143361
3026.49 0.147172
3026.66 0.157809
3026.67 0.158468
3026.69 0.160182
3026.72 0.162462
3026.72 0.162841
3026.72 0.163127
3026.73 0.164002
3026.74 0.164796
3026.76 0.166434
3026.79 0.170027
3026.86 0.178135
3026.99 0.198826
3027.06 0.211716
3027.12 0.226748
3027.19 0.244303
3027.25 0.264837
3027.32 0.288885
3027.39 0.317075
3027.42 0.332945
3027.45 0.350130
3027.48 0.368736
3027.52 0.388877
3027.55 0.410675
3027.58 0.434257
3027.62 0.459759
3027.65 0.487324
3027.68 0.517102
3027.72 0.549251
3027.75 0.583935
3027.78 0.621327
3027.81 0.661605
3027.85 0.704953
3027.88 0.751564
3027.91 0.801634
3027.94 0.848650
3027.97 0.896857
3028.00 0.949838
3028.03 1.00407
3028.06 1.06357
3028.08 1.12436
3028.11 1.18858
3028.14 1.25634
3028.17 1.33041
3028.20 1.40580
3028.23 1.48802
3028.25 1.57155
3028.28 1.66245
3028.31 1.75459
3028.34 1.85112
3028.37 1.95214
3028.40 2.06160
3028.42 2.17204
3028.45 2.29142
3028.48 2.41157
3028.51 2.54113
3028.54 2.67119
3028.57 2.80617
3028.59 2.94608
3028.62 3.09616
3028.65 3.24605
3028.68 3.40079
3028.71 3.56033
3028.76 3.89957
3028.82 4.25102
3028.86 4.52570
3028.90 4.80238
3028.94 5.08678
3028.99 5.37814
3029.02 5.60252
3029.05 5.88168
3029.11 6.28462
3029.16 6.68490
3029.27 7.49612
3029.38 8.29044
3029.44 8.78105
3029.51 9.24579
3029.58 9.64119
3029.64 10.0033
3029.71 10.3601
3029.78 10.6589
3029.85 10.8997
3029.92 11.0779
3029.96 11.1632
3030.01 11.2158
3030.06 11.2353
3030.08 11.2337
3030.13 11.2037
3030.18 11.1381
3030.26 10.9739
3030.33 10.7488
3030.37 10.5648
3030.40 10.4606
3030.46 10.1666
3030.52 9.80550
3030.59 9.41154
3030.67 8.91072
3030.74 8.37603
3030.81 7.86973
3030.88 7.35124
3031.02 6.30581
3031.09 5.74018
3031.17 5.19117
3031.25 4.66488
3031.32 4.17262
3031.37 3.89174
3031.41 3.62249
3031.46 3.36530
3031.50 3.12582
3031.54 2.89335
3031.59 2.67356
3031.63 2.46645
3031.68 2.27607
3031.72 2.12118
3031.75 1.97495
3031.79 1.83718
3031.83 1.70765
3031.91 1.47228
3031.98 1.26660
3032.06 1.08815
3032.13 0.934361
3032.21 0.802639
3032.29 0.691805
3032.36 0.596507
3032.44 0.516074
3032.51 0.448422
3032.59 0.391667
3032.67 0.344133
3032.74 0.304345
3032.82 0.271026
3032.89 0.243418
3033.02 0.205145
3033.15 0.176393
3033.29 0.154420
3033.42 0.137281
3033.55 0.123614
3033.68 0.112481
3033.81 0.103233
3033.94 0.0954846
3034.24 0.0814261
3034.55 0.0717576
3034.85 0.0664156
3035.00 0.0659647
3035.15 0.0676363
3035.31 0.0722121
3035.46 0.0806723
3035.61 0.0941809
3035.76 0.113830
3035.91 0.141032
3036.06 0.176256
3036.22 0.220213
3036.37 0.271712
3036.58 0.354607
3036.79 0.441198
3036.90 0.482240
3037.01 0.519595
3037.12 0.551650
3037.22 0.576742
3037.28 0.586747
3037.40 0.600953
3037.45 0.603292
3037.48 0.603637
3037.48 0.603646
3037.48 0.603645
3037.49 0.603623
3037.50 0.603572
3037.51 0.603403
3037.51 0.603293
3037.52 0.603106
3037.52 0.602948
3037.54 0.602260
3037.56 0.601399
3037.59 0.598977
3037.63 0.595123
3037.71 0.583043
3037.79 0.566360
3037.95 0.520809
3038.11 0.466616
3038.26 0.406421
3038.41 0.344991
3038.56 0.286530
3038.76 0.222300
3038.85 0.195244
3038.95 0.172234
3039.04 0.152989
3039.14 0.138055
3039.23 0.127266
3039.33 0.121050
3039.43 0.119607
3039.52 0.123493
3039.62 0.133594
3039.71 0.150846
3039.81 0.177210
3039.90 0.214219
3040.00 0.265348
3040.09 0.332818
3040.15 0.379180
3040.20 0.432741
3040.25 0.494326
3040.30 0.563397
3040.36 0.643528
3040.41 0.732626
3040.46 0.835105
3040.51 0.948078
3040.57 1.07690
3040.62 1.22053
3040.67 1.37995
3040.73 1.55260
3040.78 1.74595
3040.83 1.95341
3040.88 2.18358
3040.94 2.42818
3040.97 2.60857
3041.01 2.79803
3041.04 2.99655
3041.08 3.20405
3041.12 3.42040
3041.15 3.64540
3041.22 4.11351
3041.29 4.61877
3041.37 5.14337
3041.44 5.69715
3041.51 6.25883
3041.61 7.10311
3041.72 7.94077
3041.82 8.74350
3041.88 9.11896
3041.93 9.47490
3041.98 9.83234
3042.04 10.1532
3042.09 10.4404
3042.15 10.6905
3042.20 10.8794
3042.20 10.8899
3042.21 10.9273
3042.22 10.9629
3042.27 11.0903
3042.32 11.1997
3042.35 11.2452
3042.37 11.2700
3042.39 11.2839
3042.42 11.2927
3042.43 11.2928
3042.44 11.2923
3042.47 11.2818
3042.49 11.2612
3042.52 11.2212
3042.56 11.1552
3042.61 11.0329
3042.68 10.7966
3042.74 10.5427
3042.80 10.2485
3042.87 9.83575
3042.94 9.37186
3043.01 8.90945
3043.08 8.41905
3043.14 7.90810
3043.21 7.39198
3043.30 6.64476
3043.39 5.91162
3043.48 5.20031
3043.53 4.85704
3043.58 4.52392
3043.64 4.11340
3043.69 3.72357
3043.75 3.35600
3043.81 3.01178
3043.87 2.69157
3043.93 2.39559
3043.99 2.12374
3044.05 1.87556
3044.09 1.73169
3044.12 1.60017
3044.16 1.47675
3044.17 1.44713
3044.19 1.36118
3044.21 1.31830
3044.26 1.16332
3044.31 1.02655
3044.37 0.903983
3044.42 0.794590
3044.47 0.695619
3044.53 0.609703
3044.58 0.533906
3044.63 0.467272
3044.70 0.394737
3044.77 0.334505
3044.83 0.283892
3044.90 0.241531
3044.97 0.205711
3045.03 0.176408
3045.10 0.152090
3045.16 0.131939
3045.23 0.115022
3045.30 0.101240
3045.36 0.0898106
3045.43 0.0803130
3045.56 0.0656797
3045.69 0.0554240
3045.80 0.0493393
3045.90 0.0445947
3046.11 0.0376980
3046.32 0.0330158
3046.53 0.0298235
3046.74 0.0277914
3046.94 0.0269290
3047.15 0.0274022
3047.36 0.0294973
3047.49 0.0318203
3047.63 0.0349442
3047.89 0.0436351
3048.42 0.0665466
3048.72 0.0771415
3048.93 0.0806343
3049.00 0.0809270
3049.03 0.0809044
3049.04 0.0808897
3049.05 0.0808416
3049.06 0.0807801
3049.11 0.0804019
3049.25 0.0781474
3049.45 0.0720042
3049.68 0.0620715
3049.90 0.0507118
3050.13 0.0395835
3050.35 0.0299366
3050.46 0.0258710
3050.58 0.0223947
3050.69 0.0194349
3050.80 0.0170102
3050.91 0.0150268
3051.03 0.0134610
3051.14 0.0122224
3051.25 0.0112728
3051.48 0.00998233
3051.70 0.00924124
3052.15 0.00852459
3052.60 0.00821045
3053.05 0.00819027
3053.25 0.00835663
3053.45 0.00871339
3053.65 0.00934167
3053.85 0.0103275
3054.02 0.0114444
3054.18 0.0128511
3054.50 0.0164546
3054.83 0.0204890
3055.15 0.0237399
3055.39 0.0248937
3055.44 0.0249676
3055.47 0.0249815
3055.49 0.0249794
3055.54 0.0249282
3055.67 0.0245428
3055.79 0.0238216
3056.05 0.0214241
3056.31 0.0183918
3056.73 0.0138547
3056.93 0.0121972
3057.14 0.0110423
3057.35 0.0103507
3057.56 0.0100400
3057.77 0.0100191
3057.97 0.0102111
3058.39 0.0110531
3058.81 0.0125140
3059.01 0.0136588
3059.22 0.0153775
3059.33 0.0165935
3059.43 0.0181659
3059.53 0.0202207
3059.64 0.0229220
3059.75 0.0267555
3059.86 0.0318326
3059.97 0.0386402
3060.08 0.0475281
3060.19 0.0592238
3060.30 0.0741654
3060.41 0.0933724
3060.52 0.117330
3060.63 0.147413
3060.74 0.184120
3060.85 0.229315
3060.96 0.283555
3061.07 0.349478
3061.18 0.427885
3061.30 0.522689
3061.41 0.635220
3061.47 0.716872
3061.54 0.806900
3061.61 0.907539
3061.68 1.02000
3061.75 1.14755
3061.82 1.28785
3061.88 1.44405
3061.95 1.61754
3062.00 1.74538
3062.04 1.87905
3062.10 2.07776
3062.13 2.18016
3062.15 2.22229
3062.15 2.22937
3062.16 2.25432
3062.16 2.27588
3062.17 2.31952
3062.19 2.36383
3062.19 2.39752
3062.22 2.51257
3062.24 2.58366
3062.29 2.78926
3062.34 3.00678
3062.39 3.23606
3062.44 3.47677
3062.49 3.71303
3062.55 4.05466
3062.62 4.41178
3062.68 4.78189
3062.75 5.16195
3062.88 5.93701
3063.01 6.69676
3063.09 7.16247
3063.17 7.59194
3063.26 7.98020
3063.34 8.31698
3063.38 8.47649
3063.43 8.61338
3063.47 8.73022
3063.51 8.82599
3063.57 8.91606
3063.59 8.94243
3063.63 8.96862
3063.66 8.98195
