energy_eV,"Li6(n,elastic)","Li6(n,inelastic)","Li6(n,t)","Li7(n,elastic)","Li7(n,inelastic)","Li7(n,Xt)","Be9(n,elastic)","Be9(n,absorption)","C12(n,elastic)","C12(n,absorption)","C13(n,elastic)","C13(n,absorption)","O16(n,elastic)","O16(n,absorption)","O17(n,elastic)","O17(n,absorption)","O18(n,elastic)","O18(n,absorption)","Si28(n,elastic)","Si28(n,absorption)","Si29(n,elastic)","Si29(n,absorption)","Si30(n,elastic)","Si30(n,absorption)","Fe54(n,elastic)","Fe54(n,inelastic)","Fe54(n,absorption)","Fe56(n,elastic)","Fe56(n,inelastic)","Fe56(n,absorption)","Fe57(n,elastic)","Fe57(n,inelastic)","Fe57(n,absorption)","Fe58(n,elastic)","Fe58(n,inelastic)","Fe58(n,absorption)","U235(n,elastic)","U235(n,inelastic)","U235(n,2n)","U235(n,gamma)","U235(n,fission)","U238(n,elastic)","U238(n,inelastic)","U238(n,2n)","U238(n,gamma)","U238(n,fission)"
1308.801,0.00287500363,0,0.0159161728,0.00273728719,0,0,0.287689053,1.80081285e-06,0.000238509625,9.42668252e-10,3.229408e-06,3.86244025e-12,0.0244168178,3.42928466e-08,9.15130463e-06,2.56941984e-09,4.01788065e-05,1.25805815e-11,0.00279626101,1.21315434e-06,0.000205611766,3.9880631e-08,0.000121807969,2.37234506e-08,0.00057015992,0,6.34105248e-06,0.0714506865,0,6.33462985e-05,3.02573531e-05,0,1.92766913e-06,0.000141220838,0,9.42828987e-08,1.26362212e-08,6.60065384e-16,0,2.56157016e-09,7.64178432e-09,1.51262586e-06,0,0,5.09524221e-10,2.01074792e-12
1313.729,0.00287496411,0,0.015886252,0.00273728683,0,0,0.287686708,1.79767847e-06,0.000238508788,9.41334174e-10,3.22940734e-06,3.85583583e-12,0.024416747,3.43394847e-08,9.15130458e-06,2.56446788e-09,4.01787065e-05,1.25696012e-11,0.00279617047,1.21097839e-06,0.000205611179,3.98073541e-08,0.000121807042,2.36799332e-08,0.00056828646,0,6.33548499e-06,0.0713877826,0,6.27784028e-05,3.00308065e-05,0,1.92688411e-06,0.000141092591,0,9.39636681e-08,1.04799189e-08,6.63085904e-16,0,1.15563615e-09,2.97244202e-09,1.48987526e-06,0,0,1.74231252e-09,2.03900525e-12
1317.089,0.00287493716,0,0.0158658514,0.00273728669,0,0,0.287685108,1.7955414e-06,0.000238508218,9.40424576e-10,3.22940688e-06,3.85133281e-12,0.0244166987,3.43712834e-08,9.15130445e-06,2.56131077e-09,4.01786383e-05,1.25621145e-11,0.00279610873,1.20949478e-06,0.000205610778,3.97573925e-08,0.00012180641,2.36502622e-08,0.000567009101,0,6.33168898e-06,0.0713450251,0,6.24192072e-05,2.98793176e-05,0,1.92682462e-06,0.00014100515,0,9.37460109e-08,1.07597614e-08,6.65145431e-16,0,3.48227464e-09,4.88244899e-09,1.61612267e-06,0,0,6.7673174e-07,2.05850606e-12
1319.567,0.00287491729,0,0.015850806,0.00273728659,0,0,0.287683929,1.7939653e-06,0.000238507797,9.39753747e-10,3.22940655e-06,3.84801184e-12,0.0244166631,3.43947349e-08,9.15130435e-06,2.55898241e-09,4.01785881e-05,1.25565932e-11,0.00279606321,1.20840063e-06,0.000205610483,3.97205459e-08,0.000121805944,2.36283798e-08,0.000566067048,0,6.32888942e-06,0.0713134915,0,6.21543004e-05,2.97685388e-05,0,1.92693176e-06,0.000140940662,0,9.35854887e-08,1.00671402e-08,6.66664318e-16,0,1.4624775e-09,6.16987989e-09,1.47224343e-06,0,0,3.19326035e-08,2.07301142e-12
1323.869,0.00287488279,0,0.015824686,0.00273728641,0,0,0.287681881,1.79122908e-06,0.000238507067,9.38589136e-10,3.22940597e-06,3.84224637e-12,0.0244166012,3.44354485e-08,9.15130418e-06,2.55494018e-09,4.01785008e-05,1.25470076e-11,0.00279598417,1.20650108e-06,0.00020560997,3.96565773e-08,0.000121805134,2.35903904e-08,0.000564431572,0,6.32402917e-06,0.0712587467,0,6.16944017e-05,2.95762181e-05,0,1.92711776e-06,0.000140828706,0,9.33068098e-08,1.08782492e-08,6.69301239e-16,0,1.90343117e-09,9.88665489e-09,1.44857055e-06,0,0,8.46576168e-09,2.0983778e-12
1327.589,0.00287485295,0,0.0158020997,0.00273728626,0,0,0.28768011,1.78886304e-06,0.000238506436,9.3758208e-10,3.22940546e-06,3.83726089e-12,0.0244165477,3.44706542e-08,9.15130404e-06,2.55144481e-09,4.01784253e-05,1.25387189e-11,0.00279591582,1.20485852e-06,0.000205609527,3.96012628e-08,0.000121804434,2.35575404e-08,0.000563017353,0,6.31982644e-06,0.071211408,0,6.12967208e-05,2.94099157e-05,0,1.9272786e-06,0.000140731896,0,9.30658322e-08,1.02533094e-08,6.71581387e-16,0,2.25708251e-09,4.57099221e-09,1.43596976e-06,0,0,3.94620711e-09,2.12048879e-12
1330.627,0.00287482859,0,0.0157836542,0.00273728613,0,0,0.287678664,1.78693077e-06,0.00023850592,9.36759651e-10,3.22940505e-06,3.83318941e-12,0.0244165041,3.44994055e-08,9.15130392e-06,2.54859026e-09,4.01783637e-05,1.25319497e-11,0.00279586001,1.2035171e-06,0.000205609165,3.95560892e-08,0.000121803862,2.35307129e-08,0.000561862408,0,6.31639422e-06,0.0711727864,0,6.09777833e-05,2.92741021e-05,0,1.92740995e-06,0.000140653878,0,9.28861702e-08,1.11602541e-08,6.73443475e-16,0,3.38293121e-09,7.67895938e-09,1.42862777e-06,0,0,1.44391751e-07,2.13865514e-12
1333.699,0.00287480395,0,0.0157650022,0.00273728601,0,0,0.287677202,1.78497687e-06,0.000238505398,9.35928018e-10,3.22940464e-06,3.82907237e-12,0.0244164599,3.45284786e-08,9.1513038e-06,2.54570377e-09,4.01783014e-05,1.25251048e-11,0.00279580357,1.20216066e-06,0.000205608799,3.95104101e-08,0.000121803284,2.35035851e-08,0.000560694536,0,6.31292358e-06,0.0711340984,0,6.07111887e-05,2.91367685e-05,0,1.92754277e-06,0.000140575275,0,9.2709242e-08,1.0697368e-08,6.75326411e-16,0,1.88967838e-09,9.03442118e-09,1.41274521e-06,0,0,2.23754834e-08,2.15711464e-12
1337.059,0.00287477701,0,0.0157446017,0.00273728587,0,0,0.287675602,1.78283979e-06,0.000238504828,9.3501842e-10,3.22940418e-06,3.82456935e-12,0.0244164116,3.45602773e-08,9.15130367e-06,2.54254666e-09,4.01782332e-05,1.25176182e-11,0.00279574183,1.20067705e-06,0.000205608399,3.94604486e-08,0.000121802652,2.34739141e-08,0.000559417177,0,6.30912756e-06,0.0710917834,0,6.04196008e-05,2.89865599e-05,0,1.92768805e-06,0.000140489304,0,9.25157268e-08,1.41943703e-08,6.77385963e-16,0,6.91318279e-09,6.78698352e-09,1.39967953e-06,0,0,1.60511733e-08,2.17739526e-12
1341.512,0.00287474129,0,0.0157175648,0.00273728568,0,0,0.287673483,1.78000753e-06,0.000238504072,9.33812931e-10,3.22940358e-06,3.81860151e-12,0.0244163476,3.460242e-08,9.15130349e-06,2.53836255e-09,4.01781429e-05,1.25076962e-11,0.00279566002,1.19871084e-06,0.000205607868,3.93942347e-08,0.000121801814,2.34345913e-08,0.000557724296,0,6.30409672e-06,0.0710357035,0,6.00331601e-05,2.87874888e-05,0,1.92788058e-06,0.000140375366,0,9.22592614e-08,9.72330405e-09,6.8011538e-16,0,2.00777187e-09,6.22268054e-09,1.38279871e-06,0,0,3.6762631e-10,2.20441426e-12
1347.142,0.00287469614,0,0.0156833817,0.00273728545,0,0,0.287670803,1.77642666e-06,0.000238503117,9.32288812e-10,3.22940282e-06,3.81105628e-12,0.0244162666,3.46557017e-08,9.15130327e-06,2.53307252e-09,4.01780287e-05,1.24951517e-11,0.00279555658,1.19622492e-06,0.000205607198,3.93105194e-08,0.000121800755,2.33848747e-08,0.000555583959,0,6.29773614e-06,0.0709648008,0,5.95445769e-05,2.85358e-05,0,1.928124e-06,0.000140231312,0,9.19350082e-08,1.15455138e-08,6.83566225e-16,0,3.60369946e-09,1.19357027e-08,1.35911761e-06,0,0,3.68287827e-10,2.23876745e-12
1352.402,0.00287465396,0,0.0156514452,0.00273728523,0,0,0.287668299,1.77308112e-06,0.000238502224,9.30864857e-10,3.22940211e-06,3.80400691e-12,0.024416191,3.47054817e-08,9.15130307e-06,2.52813014e-09,4.0177922e-05,1.24834316e-11,0.00279545994,1.19390237e-06,0.000205606571,3.92323058e-08,0.000121799765,2.33384255e-08,0.000553584284,0,6.29179357e-06,0.0708989078,0,5.91232513e-05,2.8300652e-05,0,1.92835142e-06,0.000140096726,0,9.16320647e-08,1.26538257e-08,6.86790342e-16,0,1.42665887e-09,3.39611695e-09,1.33501006e-06,0,0,4.06512e-10,2.27102202e-12
1357.957,0.00287460941,0,0.0156177174,0.002737285,0,0,0.287665655,1.76954795e-06,0.000238501281,9.29361041e-10,3.22940136e-06,3.79656219e-12,0.0244161112,3.47580537e-08,9.15130285e-06,2.52291058e-09,4.01778093e-05,1.24710541e-11,0.00279535788,1.19144956e-06,0.000205605909,3.91497057e-08,0.00012179872,2.32893712e-08,0.000551472459,0,6.28551773e-06,0.0708298443,0,5.87309874e-05,2.80523161e-05,0,1.9285916e-06,0.000139954591,0,9.1312131e-08,1.01071025e-08,6.90195235e-16,0,3.4156558e-09,5.58736002e-09,1.30464826e-06,0,0,7.98795892e-10,2.30523917e-12
1361.169,0.00287458365,0,0.0155982155,0.00273728487,0,0,0.287664126,1.76750501e-06,0.000238500736,9.28491508e-10,3.22940092e-06,3.79225752e-12,0.024416065,3.47884517e-08,9.15130272e-06,2.51989254e-09,4.01777441e-05,1.24638973e-11,0.00279529887,1.19003131e-06,0.000205605527,3.91019449e-08,0.000121798115,2.32610072e-08,0.000550251365,0,6.28188892e-06,0.0707899105,0,5.85041734e-05,2.79087238e-05,0,1.92873048e-06,0.000139872407,0,9.11271396e-08,1.19991066e-08,6.92164057e-16,0,2.40951489e-09,1.35663111e-08,1.28965529e-06,0,0,7.623957e-08,2.32507983e-12
1364.897,0.00287455375,0,0.0155755806,0.00273728472,0,0,0.287662351,1.76513388e-06,0.000238500103,9.27482287e-10,3.22940042e-06,3.78726132e-12,0.0244160114,3.48237331e-08,9.15130258e-06,2.51638965e-09,4.01776685e-05,1.24555907e-11,0.00279523038,1.18838522e-06,0.000205605082,3.90465114e-08,0.000121797414,2.32280865e-08,0.000548834104,0,6.27767716e-06,0.0707435614,0,5.82409223e-05,2.77420638e-05,0,1.92889166e-06,0.000139777019,0,9.09124298e-08,1.13243925e-08,6.94449116e-16,0,1.1817864e-09,4.73304126e-09,1.26658716e-06,0,0,6.97849039e-10,2.34817897e-12
1370.429,0.00287450939,0,0.0155419925,0.00273728449,0,0,0.287659718,1.76161533e-06,0.000238499164,9.25984698e-10,3.22939967e-06,3.77984743e-12,0.0244159319,3.48760873e-08,9.15130236e-06,2.5111917e-09,4.01775563e-05,1.24432645e-11,0.00279512874,1.18594257e-06,0.000205604423,3.89642533e-08,0.000121796373,2.31792354e-08,0.000546731024,0,6.27142729e-06,0.0706748149,0,5.78526523e-05,2.74981459e-05,0,1.92984232e-06,0.000139635473,0,9.05938208e-08,1.04297154e-08,6.9783992e-16,0,2.51790091e-09,7.92297664e-09,1.21887849e-06,0,0,8.23998425e-10,2.38253622e-12
1375.517,0.00287446858,0,0.0155115016,0.00273728428,0,0,0.287657296,1.75837919e-06,0.0002384983,9.24607305e-10,3.22939898e-06,3.77302857e-12,0.0244158587,3.49242396e-08,9.15130218e-06,2.50645676e-09,4.01774531e-05,1.24319277e-11,0.00279503526,1.18369597e-06,0.000205603817,3.88895822e-08,0.000121795416,2.31348954e-08,0.000544799846,0,6.26582309e-06,0.0706120678,0,5.75322593e-05,2.72749448e-05,0,1.93095591e-06,0.000139505288,0,9.03007834e-08,1.07723816e-08,7.00958596e-16,0,9.89119499e-10,2.56568126e-09,1.16012732e-06,0,0,1.20069244e-09,2.41422106e-12
1381.508,0.00287442056,0,0.0154797781,0.00273728403,0,0,0.287654444,1.75456871e-06,0.000238497283,9.22985459e-10,3.22939817e-06,3.76499953e-12,0.0244157726,3.49809378e-08,9.15130218e-06,2.5013585e-09,4.01773315e-05,1.24185788e-11,0.00279492519,1.18105065e-06,0.000205603099,3.88119124e-08,0.000121794291,2.30888319e-08,0.000542558297,0,6.26072387e-06,0.0705381845,0,5.71550041e-05,2.70121308e-05,0,1.93226713e-06,0.000139353523,0,8.99720002e-08,1.10925233e-08,7.04630701e-16,0,2.71135446e-09,1.14292039e-08,1.04681765e-06,0,0,2.38069954e-09,2.45162379e-12
1386.099,0.00287438375,0,0.0154554679,0.00273728384,0,0,0.287652259,1.75164868e-06,0.000238496504,9.21742611e-10,3.22939755e-06,3.75884675e-12,0.0244157066,3.50243865e-08,9.15130218e-06,2.49745163e-09,4.01772384e-05,1.24083493e-11,0.00279484084,1.1790235e-06,0.00020560255,3.87523928e-08,0.000121793429,2.30535327e-08,0.000540840563,0,6.25681625e-06,0.0704815665,0,5.68659073e-05,2.68107321e-05,0,1.93327194e-06,0.000139237984,0,8.97281591e-08,1.02111699e-08,7.07444727e-16,0,1.73738128e-09,1.29782666e-08,8.73703235e-07,0,0,6.20722252e-08,2.48034558e-12
1389.565,0.00287435597,0,0.0154371148,0.0027372837,0,0,0.287650609,1.74944419e-06,0.000238495916,9.20804317e-10,3.22939709e-06,3.75420167e-12,0.0244156568,3.50571883e-08,9.15130218e-06,2.49450211e-09,4.01771681e-05,1.24006265e-11,0.00279477716,1.17749309e-06,0.000205602135,3.87074582e-08,0.000121792778,2.30268834e-08,0.00053954375,0,6.25386618e-06,0.0704388225,0,5.66476521e-05,2.66586851e-05,0,1.93403053e-06,0.000139150757,0,8.95440699e-08,1.20849218e-08,7.09569215e-16,0,1.82315391e-09,8.74141998e-09,5.66954353e-07,0,0,2.00139033e-08,2.50205613e-12
1392.345,0.00287433368,0,0.0154223942,0.00273728358,0,0,0.287649286,1.74767601e-06,0.000238495444,9.20051732e-10,3.22939671e-06,3.75047596e-12,0.0244156168,3.5083498e-08,9.15130218e-06,2.49213637e-09,4.01771117e-05,1.23944322e-11,0.00279472609,1.17626558e-06,0.000205601802,3.86714171e-08,0.000121792256,2.30055085e-08,0.000538503605,0,6.25149999e-06,0.0704050597,0,5.64992748e-05,2.65368612e-05,0,1.93468054e-06,0.000139080794,0,8.93964162e-08,1.1035057e-08,7.11273247e-16,0,1.60731272e-09,4.42686509e-09,5.62555925e-06,0,0,7.5989597e-07,2.51918906e-12
1395.548,0.002874308,0,0.0154054337,0.00273728345,0,0,0.287647761,1.74563879e-06,0.0002384949,9.19184636e-10,3.22939628e-06,3.74618336e-12,0.0244155708,3.51138108e-08,9.15130218e-06,2.48941066e-09,4.01770467e-05,1.23872954e-11,0.00279466724,1.1748513e-06,0.000205601418,3.86298921e-08,0.000121791654,2.29808814e-08,0.000537305194,0,6.24877376e-06,0.0703662741,0,5.63341789e-05,2.63991555e-05,0,1.93628109e-06,0.000139000186,0,8.92262957e-08,1.1063513e-08,7.13236502e-16,0,1.50630885e-09,7.73063958e-09,1.29931159e-05,0,0,1.01398318e-06,2.53921153e-12
1398.886,0.00287428124,0,0.0153877583,0.00273728331,0,0,0.287646172,1.74351571e-06,0.000238494334,9.18280993e-10,3.22939583e-06,3.74170982e-12,0.0244155228,3.51454013e-08,9.15130218e-06,2.48657006e-09,4.0176979e-05,1.23798578e-11,0.00279460591,1.17337741e-06,0.000205601018,3.85866169e-08,0.000121791027,2.29552162e-08,0.000536056273,0,6.24593263e-06,0.0703258538,0,5.61621246e-05,2.62556457e-05,0,1.9379491e-06,0.00013891618,0,8.90490049e-08,1.08036148e-08,7.15282498e-16,0,1.06976825e-09,4.12769425e-09,2.06086243e-06,0,0,2.03318725e-08,2.56058415e-12
1402.785,0.00287424999,0,0.0153671124,0.00273728315,0,0,0.287644316,1.74103581e-06,0.000238493672,9.17225479e-10,3.2293953e-06,3.73648445e-12,0.0244154667,3.5182301e-08,9.15130218e-06,2.48325207e-09,4.01769005e-05,1.23723348e-11,0.00279453428,1.17165581e-06,0.000205600552,3.85360686e-08,0.000121790295,2.29252376e-08,0.000534597452,0,6.24261401e-06,0.0702786403,0,5.5961154e-05,2.60880169e-05,0,1.93989744e-06,0.000138818056,0,8.88419179e-08,1.03432003e-08,7.1767232e-16,0,2.13837439e-09,5.36713371e-09,1.35002692e-06,0,0,5.52504513e-08,2.58510727e-12
1405.629,0.00287422719,0,0.0153520529,0.00273728304,0,0,0.287642962,1.73922693e-06,0.000238493189,9.16455569e-10,3.22939491e-06,3.73267297e-12,0.0244154258,3.52092163e-08,9.15130218e-06,2.48083186e-09,4.01768438e-05,1.23679404e-11,0.00279448203,1.17040005e-06,0.000205600211,3.84991978e-08,0.000121789761,2.29033707e-08,0.000533533362,0,6.24019335e-06,0.0702442019,0,5.58145624e-05,2.59657455e-05,0,1.9413186e-06,0.000138746483,0,8.86908649e-08,1.05758324e-08,7.19415574e-16,0,3.06728326e-09,6.182812e-09,9.93278251e-06,0,0,2.66694418e-06,2.60258792e-12
1408.207,0.00287420652,0,0.0153384019,0.00273728293,0,0,0.287641735,1.73758724e-06,0.000238492751,9.15757669e-10,3.22939457e-06,3.72921797e-12,0.0244153888,3.52336142e-08,9.15130218e-06,2.47863802e-09,4.01767912e-05,1.23643871e-11,0.00279443466,1.16926173e-06,0.000205599902,3.84657756e-08,0.000121789277,2.2883549e-08,0.000532568796,0,6.23799909e-06,0.0702129845,0,5.56816816e-05,2.58549102e-05,0,1.94260683e-06,0.000138681604,0,8.85539399e-08,1.0731743e-08,7.20995713e-16,0,1.93105997e-09,4.58853089e-09,2.64552145e-06,0,0,1.14199141e-07,2.61924077e-12
1411.66,0.00287417884,0,0.0153201176,0.00273728279,0,0,0.287640092,1.73539101e-06,0.000238492165,9.14822894e-10,3.2293941e-06,3.72459032e-12,0.0244153391,3.5266293e-08,9.15130218e-06,2.47569956e-09,4.01767201e-05,1.23598158e-11,0.00279437124,1.16777426e-06,0.000205599489,3.84210095e-08,0.000121788629,2.28569997e-08,0.000531276847,0,6.23506008e-06,0.0701711716,0,5.55036997e-05,2.57064563e-05,0,1.94433231e-06,0.000138594704,0,8.83705412e-08,1.14038442e-08,7.23112233e-16,0,2.3300706e-09,5.12076557e-09,1.77015401e-06,0,0,9.51709944e-09,2.64102755e-12
1415.323,0.00287414947,0,0.0153007213,0.00273728263,0,0,0.287638348,1.73306122e-06,0.000238491544,9.13831269e-10,3.2293936e-06,3.71968123e-12,0.0244152865,3.53009592e-08,9.15130218e-06,2.4725824e-09,4.01766447e-05,1.23549665e-11,0.00279430406,1.16636328e-06,0.00020559905,3.83735208e-08,0.000121787941,2.28288357e-08,0.000529906326,0,6.23194233e-06,0.0701268158,0,5.53148936e-05,2.55489738e-05,0,1.94616272e-06,0.00013850252,0,8.81759888e-08,1.06525379e-08,7.25357437e-16,0,4.34835462e-09,5.51189226e-09,1.59227499e-06,0,0,8.27576986e-08,2.66413775e-12
1418.128,0.00287412699,0,0.0152858683,0.00273728252,0,0,0.287637013,1.73127714e-06,0.000238491067,9.13071916e-10,3.22939322e-06,3.71592201e-12,0.0244152462,3.53275055e-08,9.15130218e-06,2.47019538e-09,4.0176587e-05,1.2351253e-11,0.00279425262,1.1652828e-06,0.000205598714,3.83371556e-08,0.000121787414,2.28072686e-08,0.000528856828,0,6.22955486e-06,0.0700928497,0,5.51703122e-05,2.5428465e-05,0,1.94760595e-06,0.000138431928,0,8.80270072e-08,1.09418988e-08,7.27076797e-16,0,3.53310876e-09,1.0208033e-08,1.50863795e-06,0,0,4.23977104e-07,2.68183483e-12
1420.91,0.00287410469,0,0.0152711371,0.0027372824,0,0,0.287635688,1.7295077e-06,0.000238490595,9.1231879e-10,3.22939285e-06,3.71219362e-12,0.0244152062,3.5353834e-08,9.15130218e-06,2.46782794e-09,4.01765297e-05,1.23475714e-11,0.00279420159,1.16421118e-06,0.000205598381,3.83010886e-08,0.000121786892,2.27858784e-08,0.000527815935,0,6.22718697e-06,0.070059162,0,5.50269164e-05,2.53109728e-05,0,1.95001949e-06,0.000138361915,0,8.78792473e-08,1.49213912e-08,7.2878198e-16,0,5.76365539e-09,1.01986708e-08,1.8831572e-06,0,0,6.80155453e-07,2.69937347e-12
1424.013,0.00287407981,0,0.0152547061,0.00273728228,0,0,0.287634211,1.72753408e-06,0.000238490069,9.11478765e-10,3.22939243e-06,3.70803503e-12,0.0244151616,3.53832005e-08,9.15130218e-06,2.46518733e-09,4.01764659e-05,1.23434842e-11,0.00279414468,1.16301591e-06,0.00020559801,3.82608601e-08,0.000121786309,2.27620201e-08,0.00052665494,0,6.22454586e-06,0.0700215873,0,5.4866975e-05,2.51799238e-05,0,1.95271151e-06,0.000138283823,0,8.77144381e-08,1.50048594e-08,7.30683966e-16,0,6.8469275e-09,5.93667078e-09,1.42910473e-06,0,0,5.25594187e-09,2.71902632e-12
1427.036,0.00287405558,0,0.0152386988,0.00273728215,0,0,0.287632772,1.72561135e-06,0.000238489555,9.10660397e-10,3.22939202e-06,3.70398366e-12,0.0244151181,3.54118098e-08,9.15130218e-06,2.4626148e-09,4.01764036e-05,1.23395025e-11,0.00279408924,1.16185145e-06,0.000205597648,3.82216686e-08,0.000121785742,2.27387769e-08,0.000525523876,0,6.22197284e-06,0.0699849814,0,5.47111571e-05,2.50522534e-05,0,1.95533413e-06,0.000138207745,0,8.75538779e-08,1.06853043e-08,7.32536919e-16,0,2.25978155e-09,9.33704369e-09,2.20369249e-06,0,0,9.20932214e-07,2.73806996e-12
1429.484,0.00287403595,0,0.0152257362,0.00273728205,0,0,0.287631607,1.72405434e-06,0.00023848914,9.0999769e-10,3.22939169e-06,3.70070289e-12,0.0244150829,3.54349774e-08,9.15130218e-06,2.46053158e-09,4.01763533e-05,1.2336278e-11,0.00279404434,1.16090849e-06,0.000205597355,3.81899318e-08,0.000121785282,2.27199548e-08,0.00052460795,0,6.21988923e-06,0.0699553382,0,5.4584977e-05,2.4948867e-05,0,1.95745791e-06,0.000138146991,0,8.74312322e-08,1.54059771e-08,7.34037375e-16,0,8.34395299e-09,1.48880539e-08,2.99029636e-06,0,0,8.83918493e-07,2.75355647e-12
1432.568,0.00287401123,0,0.0152094058,0.00273728192,0,0,0.287630139,1.72209281e-06,0.000238488616,9.09162808e-10,3.22939127e-06,3.69656976e-12,0.0244150386,3.5464164e-08,9.15130218e-06,2.45790714e-09,4.01762898e-05,1.23322159e-11,0.00279398778,1.15972054e-06,0.000205596985,3.81499495e-08,0.000121784703,2.26962426e-08,0.000523454064,0,6.21726429e-06,0.0699186439,0,5.44483536e-05,2.48186205e-05,0,1.96013345e-06,0.000138070716,0,8.72789946e-08,1.42331659e-08,7.35927662e-16,0,3.20026682e-09,1.22095394e-08,1.5783875e-06,0,0,3.6336494e-09,2.77314094e-12
1437.417,0.00287397236,0,0.0151837294,0.00273728172,0,0,0.287627831,1.71900868e-06,0.000238487793,9.07850116e-10,3.22939062e-06,3.69007121e-12,0.0244149689,3.55100545e-08,9.15130218e-06,2.45378071e-09,4.0176191e-05,1.2325829e-11,0.00279389884,1.15785271e-06,0.000205596405,3.80870851e-08,0.000121783792,2.26589597e-08,0.000521639798,0,6.21313708e-06,0.0698610625,0,5.42374363e-05,2.46138326e-05,0,1.96434022e-06,0.000137950788,0,8.703963e-08,1.20318416e-08,7.38899819e-16,0,1.63283673e-09,1.83132794e-09,1.44183969e-06,0,0,1.64007132e-09,2.8038442e-12
1442.34,0.00287393289,0,0.0151576612,0.00273728152,0,0,0.287625488,1.71587748e-06,0.000238486958,9.06517392e-10,3.22938995e-06,3.68347349e-12,0.0244148981,3.55566452e-08,9.15130218e-06,2.4495913e-09,4.01760919e-05,1.23193446e-11,0.00279380855,1.15595638e-06,0.000205595815,3.80232613e-08,0.000121782868,2.26211078e-08,0.000519797844,0,6.20894688e-06,0.0698026023,0,5.40233003e-05,2.44059196e-05,0,1.96861119e-06,0.000137829029,0,8.67966125e-08,1.03254599e-08,7.41917408e-16,0,1.1392179e-09,4.72554083e-09,1.36752163e-06,0,0,1.92277787e-07,2.83502509e-12
1445.109,0.00287391069,0,0.0151429988,0.0027372814,0,0,0.287624169,1.7141163e-06,0.000238486488,9.05767785e-10,3.22938958e-06,3.67976252e-12,0.0244148583,3.55828507e-08,9.15130218e-06,2.44723492e-09,4.01760361e-05,1.23156974e-11,0.00279375777,1.15488977e-06,0.000205595484,3.79873628e-08,0.000121782348,2.25998175e-08,0.000518761815,0,6.20659005e-06,0.0697697207,0,5.39028569e-05,2.42896597e-05,0,1.97149753e-06,0.000137760545,0,8.66599244e-08,1.08612377e-08,7.43614663e-16,0,2.23715148e-09,1.36125645e-08,2.36749631e-06,0,0,1.07140492e-06,2.85252936e-12
1448.336,0.00287388482,0,0.0151259113,0.00273728127,0,0,0.287622633,1.71206382e-06,0.00023848594,9.04894192e-10,3.22938914e-06,3.67543775e-12,0.0244148119,3.56133907e-08,9.15130218e-06,2.44448879e-09,4.01759712e-05,1.23114469e-11,0.00279369858,1.15364673e-06,0.000205595097,3.79455267e-08,0.000121781742,2.25750058e-08,0.000517554425,0,6.2038434e-06,0.0697314004,0,5.37624919e-05,2.41551033e-05,0,1.97552233e-06,0.000137680733,0,8.65006278e-08,1.09989862e-08,7.45592575e-16,0,1.53556563e-09,7.76077562e-09,1.46560031e-06,0,0,1.44221699e-07,2.87304997e-12
1452.523,0.00287385126,0,0.0151037403,0.0027372811,0,0,0.28762064,1.70940075e-06,0.000238485229,9.03760713e-10,3.22938858e-06,3.6698264e-12,0.0244147517,3.5653016e-08,9.15130218e-06,2.44092571e-09,4.01758869e-05,1.23059319e-11,0.00279362179,1.15203391e-06,0.000205594596,3.78912447e-08,0.000121780956,2.25428129e-08,0.000515987848,0,6.20027965e-06,0.0696816802,0,5.35803697e-05,2.39805177e-05,0,1.98074447e-06,0.000137577177,0,8.6293942e-08,1.22566135e-08,7.48159023e-16,0,1.84671145e-09,1.180694e-08,1.37326609e-06,0,0,1.24209333e-09,2.89961177e-12
1456.441,0.00287381985,0,0.0150829938,0.00273728094,0,0,0.287618775,1.70690877e-06,0.000238484564,9.02700056e-10,3.22938805e-06,3.66457556e-12,0.0244146954,3.56900955e-08,9.15130218e-06,2.43759154e-09,4.0175808e-05,1.23007713e-11,0.00279354993,1.15052471e-06,0.000205594127,3.78404501e-08,0.00012178022,2.25126882e-08,0.000514521918,0,6.19694485e-06,0.0696351544,0,5.34099482e-05,2.38171486e-05,0,1.9856311e-06,0.000137480275,0,8.6100535e-08,1.11101802e-08,7.50560549e-16,0,1.58939171e-09,5.99203279e-09,1.31974975e-06,0,0,3.04369998e-08,2.9244769e-12
1461.082,0.00287378264,0,0.0150584188,0.00273728074,0,0,0.287616566,1.70395693e-06,0.000238483776,9.01443673e-10,3.22938742e-06,3.65835577e-12,0.0244146287,3.57340174e-08,9.15130218e-06,2.43364212e-09,4.01757145e-05,1.22946583e-11,0.00279346481,1.148737e-06,0.000205593571,3.77802822e-08,0.000121779349,2.24770046e-08,0.000512785475,0,6.19299468e-06,0.0695800429,0,5.32080783e-05,2.3625389e-05,0,1.99296758e-06,0.000137365491,0,8.58714381e-08,1.16452106e-08,7.53405152e-16,0,1.93958887e-09,5.81156547e-09,1.2486821e-06,0,0,1.46190272e-09,2.95394265e-12
