energy low [eV],energy high [eV],energy mid [eV],cell,mean,std. dev.,MT_fertile,kg/m3_fertile
0.0300237,0.030722526,0.030373113,12,0,0,265.8,777.1929825
0.0300237,0.030722526,0.030373113,13,0,0,531.5,1554.093567
0.030722526,0.031437618,0.031080072,1,0,0,0.0096,0.028070175
0.030722526,0.031437618,0.031080072,2,0,0,0.1,0.292397661
0.030722526,0.031437618,0.031080072,3,0,0,0.5,1.461988304
0.030722526,0.031437618,0.031080072,4,0,0,2.65,7.748538012
0.030722526,0.031437618,0.031080072,5,0,0,5,14.61988304
0.030722526,0.031437618,0.031080072,6,0,0,10,29.23976608
0.030722526,0.031437618,0.031080072,7,0,0,20,58.47953216
0.030722526,0.031437618,0.031080072,8,0,0,30,87.71929825
0.030722526,0.031437618,0.031080072,9,0,0,40,116.9590643
0.030722526,0.031437618,0.031080072,10,0,0,50,146.1988304
0.030722526,0.031437618,0.031080072,11,0,0,132.9,388.5964912
0.030722526,0.031437618,0.031080072,12,0,0,265.8,777.1929825
0.030722526,0.031437618,0.031080072,13,0,0,531.5,1554.093567
0.031437618,0.032169354,0.031803486,1,0,0,0.0096,0.028070175
0.031437618,0.032169354,0.031803486,2,0,0,0.1,0.292397661
0.031437618,0.032169354,0.031803486,3,0,0,0.5,1.461988304
0.031437618,0.032169354,0.031803486,4,0,0,2.65,7.748538012
0.031437618,0.032169354,0.031803486,5,0,0,5,14.61988304
0.031437618,0.032169354,0.031803486,6,0,0,10,29.23976608
0.031437618,0.032169354,0.031803486,7,0,0,20,58.47953216
0.031437618,0.032169354,0.031803486,8,0,0,30,87.71929825
0.031437618,0.032169354,0.031803486,9,0,0,40,116.9590643
0.031437618,0.032169354,0.031803486,10,0,0,50,146.1988304
0.031437618,0.032169354,0.031803486,11,0,0,132.9,388.5964912
0.031437618,0.032169354,0.031803486,12,0,0,265.8,777.1929825
0.031437618,0.032169354,0.031803486,13,0,0,531.5,1554.093567
0.032169354,0.032918123,0.032543739,1,0,0,0.0096,0.028070175
0.032169354,0.032918123,0.032543739,2,0,0,0.1,0.292397661
0.032169354,0.032918123,0.032543739,3,0,0,0.5,1.461988304
0.032169354,0.032918123,0.032543739,4,0,0,2.65,7.748538012
0.032169354,0.032918123,0.032543739,5,0,0,5,14.61988304
0.032169354,0.032918123,0.032543739,6,0,0,10,29.23976608
0.032169354,0.032918123,0.032543739,7,0,0,20,58.47953216
0.032169354,0.032918123,0.032543739,8,0,0,30,87.71929825
0.032169354,0.032918123,0.032543739,9,0,0,40,116.9590643
0.032169354,0.032918123,0.032543739,10,0,0,50,146.1988304
0.032169354,0.032918123,0.032543739,11,0,0,132.9,388.5964912
0.032169354,0.032918123,0.032543739,12,0,0,265.8,777.1929825
0.032169354,0.032918123,0.032543739,13,0,0,531.5,1554.093567
0.032918123,0.033684319,0.033301221,1,0,0,0.0096,0.028070175
0.032918123,0.033684319,0.033301221,2,0,0,0.1,0.292397661
0.032918123,0.033684319,0.033301221,3,0,0,0.5,1.461988304
0.032918123,0.033684319,0.033301221,4,0,0,2.65,7.748538012
0.032918123,0.033684319,0.033301221,5,0,0,5,14.61988304
0.032918123,0.033684319,0.033301221,6,0,0,10,29.23976608
0.032918123,0.033684319,0.033301221,7,0,0,20,58.47953216
0.032918123,0.033684319,0.033301221,8,0,0,30,87.71929825
0.032918123,0.033684319,0.033301221,9,0,0,40,116.9590643
0.032918123,0.033684319,0.033301221,10,0,0,50,146.1988304
0.032918123,0.033684319,0.033301221,11,0,0,132.9,388.5964912
0.032918123,0.033684319,0.033301221,12,0,0,265.8,777.1929825
0.032918123,0.033684319,0.033301221,13,0,0,531.5,1554.093567
0.033684319,0.034468349,0.034076334,1,0,0,0.0096,0.028070175
0.033684319,0.034468349,0.034076334,2,0,0,0.1,0.292397661
0.033684319,0.034468349,0.034076334,3,0,0,0.5,1.461988304
0.033684319,0.034468349,0.034076334,4,0,0,2.65,7.748538012
0.033684319,0.034468349,0.034076334,5,0,0,5,14.61988304
0.033684319,0.034468349,0.034076334,6,0,0,10,29.23976608
0.033684319,0.034468349,0.034076334,7,0,0,20,58.47953216
0.033684319,0.034468349,0.034076334,8,0,0,30,87.71929825
0.033684319,0.034468349,0.034076334,9,0,0,40,116.9590643
0.033684319,0.034468349,0.034076334,10,0,0,50,146.1988304
0.033684319,0.034468349,0.034076334,11,0,0,132.9,388.5964912
0.033684319,0.034468349,0.034076334,12,0,0,265.8,777.1929825
0.033684319,0.034468349,0.034076334,13,0,0,531.5,1554.093567
0.034468349,0.035270629,0.034869489,1,0,0,0.0096,0.028070175
0.034468349,0.035270629,0.034869489,2,0,0,0.1,0.292397661
0.034468349,0.035270629,0.034869489,3,0,0,0.5,1.461988304
0.034468349,0.035270629,0.034869489,4,0,0,2.65,7.748538012
0.034468349,0.035270629,0.034869489,5,0,0,5,14.61988304
0.034468349,0.035270629,0.034869489,6,0,0,10,29.23976608
0.034468349,0.035270629,0.034869489,7,0,0,20,58.47953216
0.034468349,0.035270629,0.034869489,8,0,0,30,87.71929825
0.034468349,0.035270629,0.034869489,9,0,0,40,116.9590643
0.034468349,0.035270629,0.034869489,10,0,0,50,146.1988304
0.034468349,0.035270629,0.034869489,11,0,0,132.9,388.5964912
0.034468349,0.035270629,0.034869489,12,0,0,265.8,777.1929825
0.034468349,0.035270629,0.034869489,13,0,0,531.5,1554.093567
0.035270629,0.036091581,0.035681105,1,0,0,0.0096,0.028070175
0.035270629,0.036091581,0.035681105,2,0,0,0.1,0.292397661
0.035270629,0.036091581,0.035681105,3,0,0,0.5,1.461988304
0.035270629,0.036091581,0.035681105,4,0,0,2.65,7.748538012
0.035270629,0.036091581,0.035681105,5,0,0,5,14.61988304
0.035270629,0.036091581,0.035681105,6,0,0,10,29.23976608
0.035270629,0.036091581,0.035681105,7,0,0,20,58.47953216
0.035270629,0.036091581,0.035681105,8,0,0,30,87.71929825
0.035270629,0.036091581,0.035681105,9,0,0,40,116.9590643
0.035270629,0.036091581,0.035681105,10,0,0,50,146.1988304
0.035270629,0.036091581,0.035681105,11,0,0,132.9,388.5964912
0.035270629,0.036091581,0.035681105,12,0,0,265.8,777.1929825
0.035270629,0.036091581,0.035681105,13,0,0,531.5,1554.093567
0.036091581,0.036931643,0.036511612,1,0,0,0.0096,0.028070175
0.036091581,0.036931643,0.036511612,2,0,0,0.1,0.292397661
0.036091581,0.036931643,0.036511612,3,0,0,0.5,1.461988304
0.036091581,0.036931643,0.036511612,4,0,0,2.65,7.748538012
0.036091581,0.036931643,0.036511612,5,0,0,5,14.61988304
0.036091581,0.036931643,0.036511612,6,0,0,10,29.23976608
0.036091581,0.036931643,0.036511612,7,0,0,20,58.47953216
0.036091581,0.036931643,0.036511612,8,0,0,30,87.71929825
0.036091581,0.036931643,0.036511612,9,0,0,40,116.9590643
0.036091581,0.036931643,0.036511612,10,0,0,50,146.1988304
0.036091581,0.036931643,0.036511612,11,0,0,132.9,388.5964912
0.036091581,0.036931643,0.036511612,12,0,0,265.8,777.1929825
0.036091581,0.036931643,0.036511612,13,0,0,531.5,1554.093567
0.036931643,0.037791257,0.03736145,1,0,0,0.0096,0.028070175
0.036931643,0.037791257,0.03736145,2,0,0,0.1,0.292397661
0.036931643,0.037791257,0.03736145,3,0,0,0.5,1.461988304
0.036931643,0.037791257,0.03736145,4,0,0,2.65,7.748538012
0.036931643,0.037791257,0.03736145,5,0,0,5,14.61988304
0.036931643,0.037791257,0.03736145,6,0,0,10,29.23976608
0.036931643,0.037791257,0.03736145,7,0,0,20,58.47953216
0.036931643,0.037791257,0.03736145,8,0,0,30,87.71929825
0.036931643,0.037791257,0.03736145,9,0,0,40,116.9590643
0.036931643,0.037791257,0.03736145,10,0,0,50,146.1988304
0.036931643,0.037791257,0.03736145,11,0,0,132.9,388.5964912
0.036931643,0.037791257,0.03736145,12,0,0,265.8,777.1929825
0.036931643,0.037791257,0.03736145,13,0,0,531.5,1554.093567
0.037791257,0.03867088,0.038231068,1,0,0,0.0096,0.028070175
0.037791257,0.03867088,0.038231068,2,0,0,0.1,0.292397661
0.037791257,0.03867088,0.038231068,3,0,0,0.5,1.461988304
0.037791257,0.03867088,0.038231068,4,0,0,2.65,7.748538012
0.037791257,0.03867088,0.038231068,5,0,0,5,14.61988304
0.037791257,0.03867088,0.038231068,6,0,0,10,29.23976608
0.037791257,0.03867088,0.038231068,7,0,0,20,58.47953216
0.037791257,0.03867088,0.038231068,8,0,0,30,87.71929825
0.037791257,0.03867088,0.038231068,9,0,0,40,116.9590643
0.037791257,0.03867088,0.038231068,10,0,0,50,146.1988304
0.037791257,0.03867088,0.038231068,11,0,0,132.9,388.5964912
0.037791257,0.03867088,0.038231068,12,0,0,265.8,777.1929825
0.037791257,0.03867088,0.038231068,13,0,0,531.5,1554.093567
0.03867088,0.039570976,0.039120928,1,0,0,0.0096,0.028070175
0.03867088,0.039570976,0.039120928,2,0,0,0.1,0.292397661
0.03867088,0.039570976,0.039120928,3,0,0,0.5,1.461988304
0.03867088,0.039570976,0.039120928,4,0,0,2.65,7.748538012
0.03867088,0.039570976,0.039120928,5,0,0,5,14.61988304
0.03867088,0.039570976,0.039120928,6,0,0,10,29.23976608
0.03867088,0.039570976,0.039120928,7,0,0,20,58.47953216
0.03867088,0.039570976,0.039120928,8,0,0,30,87.71929825
0.03867088,0.039570976,0.039120928,9,0,0,40,116.9590643
0.03867088,0.039570976,0.039120928,10,0,0,50,146.1988304
0.03867088,0.039570976,0.039120928,11,0,0,132.9,388.5964912
0.03867088,0.039570976,0.039120928,12,0,0,265.8,777.1929825
0.03867088,0.039570976,0.039120928,13,0,0,531.5,1554.093567
0.039570976,0.040492023,0.0400315,1,0,0,0.0096,0.028070175
0.039570976,0.040492023,0.0400315,2,0,0,0.1,0.292397661
0.039570976,0.040492023,0.0400315,3,0,0,0.5,1.461988304
0.039570976,0.040492023,0.0400315,4,0,0,2.65,7.748538012
0.039570976,0.040492023,0.0400315,5,0,0,5,14.61988304
0.039570976,0.040492023,0.0400315,6,0,0,10,29.23976608
0.039570976,0.040492023,0.0400315,7,0,0,20,58.47953216
0.039570976,0.040492023,0.0400315,8,0,0,30,87.71929825
0.039570976,0.040492023,0.0400315,9,0,0,40,116.9590643
0.039570976,0.040492023,0.0400315,10,0,0,50,146.1988304
0.039570976,0.040492023,0.0400315,11,0,0,132.9,388.5964912
0.039570976,0.040492023,0.0400315,12,0,0,265.8,777.1929825
0.039570976,0.040492023,0.0400315,13,0,0,531.5,1554.093567
0.040492023,0.041434509,0.040963266,1,0,0,0.0096,0.028070175
0.040492023,0.041434509,0.040963266,2,0,0,0.1,0.292397661
0.040492023,0.041434509,0.040963266,3,0,0,0.5,1.461988304
0.040492023,0.041434509,0.040963266,4,0,0,2.65,7.748538012
0.040492023,0.041434509,0.040963266,5,0,0,5,14.61988304
0.040492023,0.041434509,0.040963266,6,0,0,10,29.23976608
0.040492023,0.041434509,0.040963266,7,0,0,20,58.47953216
0.040492023,0.041434509,0.040963266,8,0,0,30,87.71929825
0.040492023,0.041434509,0.040963266,9,0,0,40,116.9590643
0.040492023,0.041434509,0.040963266,10,0,0,50,146.1988304
0.040492023,0.041434509,0.040963266,11,0,0,132.9,388.5964912
0.040492023,0.041434509,0.040963266,12,0,0,265.8,777.1929825
0.040492023,0.041434509,0.040963266,13,0,0,531.5,1554.093567
0.041434509,0.042398931,0.04191672,1,0,0,0.0096,0.028070175
0.041434509,0.042398931,0.04191672,2,0,0,0.1,0.292397661
0.041434509,0.042398931,0.04191672,3,0,0,0.5,1.461988304
0.041434509,0.042398931,0.04191672,4,0,0,2.65,7.748538012
0.041434509,0.042398931,0.04191672,5,0,0,5,14.61988304
0.041434509,0.042398931,0.04191672,6,0,0,10,29.23976608
0.041434509,0.042398931,0.04191672,7,0,0,20,58.47953216
0.041434509,0.042398931,0.04191672,8,0,0,30,87.71929825
0.041434509,0.042398931,0.04191672,9,0,0,40,116.9590643
0.041434509,0.042398931,0.04191672,10,0,0,50,146.1988304
0.041434509,0.042398931,0.04191672,11,0,0,132.9,388.5964912
0.041434509,0.042398931,0.04191672,12,0,0,265.8,777.1929825
0.041434509,0.042398931,0.04191672,13,0,0,531.5,1554.093567
0.042398931,0.043385801,0.042892366,1,0,0,0.0096,0.028070175
0.042398931,0.043385801,0.042892366,2,0,0,0.1,0.292397661
0.042398931,0.043385801,0.042892366,3,0,0,0.5,1.461988304
0.042398931,0.043385801,0.042892366,4,0,0,2.65,7.748538012
0.042398931,0.043385801,0.042892366,5,0,0,5,14.61988304
0.042398931,0.043385801,0.042892366,6,0,0,10,29.23976608
0.042398931,0.043385801,0.042892366,7,0,0,20,58.47953216
0.042398931,0.043385801,0.042892366,8,0,0,30,87.71929825
0.042398931,0.043385801,0.042892366,9,0,0,40,116.9590643
0.042398931,0.043385801,0.042892366,10,0,0,50,146.1988304
0.042398931,0.043385801,0.042892366,11,0,0,132.9,388.5964912
0.042398931,0.043385801,0.042892366,12,0,0,265.8,777.1929825
0.042398931,0.043385801,0.042892366,13,0,0,531.5,1554.093567
0.043385801,0.044395641,0.043890721,1,0,0,0.0096,0.028070175
0.043385801,0.044395641,0.043890721,2,0,0,0.1,0.292397661
0.043385801,0.044395641,0.043890721,3,0,0,0.5,1.461988304
0.043385801,0.044395641,0.043890721,4,0,0,2.65,7.748538012
0.043385801,0.044395641,0.043890721,5,0,0,5,14.61988304
0.043385801,0.044395641,0.043890721,6,0,0,10,29.23976608
0.043385801,0.044395641,0.043890721,7,0,0,20,58.47953216
0.043385801,0.044395641,0.043890721,8,0,0,30,87.71929825
0.043385801,0.044395641,0.043890721,9,0,0,40,116.9590643
0.043385801,0.044395641,0.043890721,10,0,0,50,146.1988304
0.043385801,0.044395641,0.043890721,11,0,0,132.9,388.5964912
0.043385801,0.044395641,0.043890721,12,0,0,265.8,777.1929825
0.043385801,0.044395641,0.043890721,13,0,0,531.5,1554.093567
0.044395641,0.045428986,0.044912314,1,0,0,0.0096,0.028070175
0.044395641,0.045428986,0.044912314,2,0,0,0.1,0.292397661
0.044395641,0.045428986,0.044912314,3,0,0,0.5,1.461988304
0.044395641,0.045428986,0.044912314,4,0,0,2.65,7.748538012
0.044395641,0.045428986,0.044912314,5,0,0,5,14.61988304
0.044395641,0.045428986,0.044912314,6,0,0,10,29.23976608
0.044395641,0.045428986,0.044912314,7,0,0,20,58.47953216
0.044395641,0.045428986,0.044912314,8,0,0,30,87.71929825
0.044395641,0.045428986,0.044912314,9,0,0,40,116.9590643
0.044395641,0.045428986,0.044912314,10,0,0,50,146.1988304
0.044395641,0.045428986,0.044912314,11,0,0,132.9,388.5964912
0.044395641,0.045428986,0.044912314,12,0,0,265.8,777.1929825
0.044395641,0.045428986,0.044912314,13,0,0,531.5,1554.093567
0.045428986,0.046486383,0.045957685,1,0,0,0.0096,0.028070175
0.045428986,0.046486383,0.045957685,2,0,0,0.1,0.292397661
0.045428986,0.046486383,0.045957685,3,0,0,0.5,1.461988304
0.045428986,0.046486383,0.045957685,4,0,0,2.65,7.748538012
0.045428986,0.046486383,0.045957685,5,0,0,5,14.61988304
0.045428986,0.046486383,0.045957685,6,0,0,10,29.23976608
0.045428986,0.046486383,0.045957685,7,0,0,20,58.47953216
0.045428986,0.046486383,0.045957685,8,0,0,30,87.71929825
0.045428986,0.046486383,0.045957685,9,0,0,40,116.9590643
0.045428986,0.046486383,0.045957685,10,0,0,50,146.1988304
0.045428986,0.046486383,0.045957685,11,0,0,132.9,388.5964912
0.045428986,0.046486383,0.045957685,12,0,0,265.8,777.1929825
0.045428986,0.046486383,0.045957685,13,0,0,531.5,1554.093567
0.046486383,0.047568392,0.047027388,1,0,0,0.0096,0.028070175
0.046486383,0.047568392,0.047027388,2,0,0,0.1,0.292397661
0.046486383,0.047568392,0.047027388,3,0,0,0.5,1.461988304
0.046486383,0.047568392,0.047027388,4,0,0,2.65,7.748538012
0.046486383,0.047568392,0.047027388,5,0,0,5,14.61988304
0.046486383,0.047568392,0.047027388,6,0,0,10,29.23976608
0.046486383,0.047568392,0.047027388,7,0,0,20,58.47953216
0.046486383,0.047568392,0.047027388,8,0,0,30,87.71929825
0.046486383,0.047568392,0.047027388,9,0,0,40,116.9590643
0.046486383,0.047568392,0.047027388,10,0,0,50,146.1988304
0.046486383,0.047568392,0.047027388,11,0,0,132.9,388.5964912
0.046486383,0.047568392,0.047027388,12,0,0,265.8,777.1929825
0.046486383,0.047568392,0.047027388,13,0,0,531.5,1554.093567
0.047568392,0.048675586,0.048121989,1,0,0,0.0096,0.028070175
0.047568392,0.048675586,0.048121989,2,0,0,0.1,0.292397661
0.047568392,0.048675586,0.048121989,3,0,0,0.5,1.461988304
0.047568392,0.048675586,0.048121989,4,0,0,2.65,7.748538012
0.047568392,0.048675586,0.048121989,5,0,0,5,14.61988304
0.047568392,0.048675586,0.048121989,6,0,0,10,29.23976608
0.047568392,0.048675586,0.048121989,7,0,0,20,58.47953216
0.047568392,0.048675586,0.048121989,8,0,0,30,87.71929825
0.047568392,0.048675586,0.048121989,9,0,0,40,116.9590643
0.047568392,0.048675586,0.048121989,10,0,0,50,146.1988304
0.047568392,0.048675586,0.048121989,11,0,0,132.9,388.5964912
0.047568392,0.048675586,0.048121989,12,0,0,265.8,777.1929825
0.047568392,0.048675586,0.048121989,13,0,0,531.5,1554.093567
0.048675586,0.04980855,0.049242068,1,0,0,0.0096,0.028070175
0.048675586,0.04980855,0.049242068,2,0,0,0.1,0.292397661
0.048675586,0.04980855,0.049242068,3,0,0,0.5,1.461988304
0.048675586,0.04980855,0.049242068,4,0,0,2.65,7.748538012
0.048675586,0.04980855,0.049242068,5,0,0,5,14.61988304
0.048675586,0.04980855,0.049242068,6,0,0,10,29.23976608
0.048675586,0.04980855,0.049242068,7,0,0,20,58.47953216
0.048675586,0.04980855,0.049242068,8,0,0,30,87.71929825
0.048675586,0.04980855,0.049242068,9,0,0,40,116.9590643
0.048675586,0.04980855,0.049242068,10,0,0,50,146.1988304
0.048675586,0.04980855,0.049242068,11,0,0,132.9,388.5964912
0.048675586,0.04980855,0.049242068,12,0,0,265.8,777.1929825
0.048675586,0.04980855,0.049242068,13,0,0,531.5,1554.093567
0.04980855,0.050967885,0.050388217,1,0,0,0.0096,0.028070175
0.04980855,0.050967885,0.050388217,2,0,0,0.1,0.292397661
0.04980855,0.050967885,0.050388217,3,0,0,0.5,1.461988304
0.04980855,0.050967885,0.050388217,4,0,0,2.65,7.748538012
0.04980855,0.050967885,0.050388217,5,0,0,5,14.61988304
0.04980855,0.050967885,0.050388217,6,0,0,10,29.23976608
0.04980855,0.050967885,0.050388217,7,0,0,20,58.47953216
0.04980855,0.050967885,0.050388217,8,0,0,30,87.71929825
0.04980855,0.050967885,0.050388217,9,0,0,40,116.9590643
0.04980855,0.050967885,0.050388217,10,0,0,50,146.1988304
0.04980855,0.050967885,0.050388217,11,0,0,132.9,388.5964912
0.04980855,0.050967885,0.050388217,12,0,0,265.8,777.1929825
0.04980855,0.050967885,0.050388217,13,0,0,531.5,1554.093567
0.050967885,0.052154204,0.051561045,1,0,0,0.0096,0.028070175
0.050967885,0.052154204,0.051561045,2,0,0,0.1,0.292397661
0.050967885,0.052154204,0.051561045,3,0,0,0.5,1.461988304
0.050967885,0.052154204,0.051561045,4,0,0,2.65,7.748538012
0.050967885,0.052154204,0.051561045,5,0,0,5,14.61988304
0.050967885,0.052154204,0.051561045,6,0,0,10,29.23976608
0.050967885,0.052154204,0.051561045,7,0,0,20,58.47953216
0.050967885,0.052154204,0.051561045,8,0,0,30,87.71929825
0.050967885,0.052154204,0.051561045,9,0,0,40,116.9590643
0.050967885,0.052154204,0.051561045,10,0,0,50,146.1988304
0.050967885,0.052154204,0.051561045,11,0,0,132.9,388.5964912
0.050967885,0.052154204,0.051561045,12,0,0,265.8,777.1929825
0.050967885,0.052154204,0.051561045,13,0,0,531.5,1554.093567
0.052154204,0.053368136,0.05276117,1,0,0,0.0096,0.028070175
0.052154204,0.053368136,0.05276117,2,0,0,0.1,0.292397661
0.052154204,0.053368136,0.05276117,3,0,0,0.5,1.461988304
0.052154204,0.053368136,0.05276117,4,0,0,2.65,7.748538012
0.052154204,0.053368136,0.05276117,5,0,0,5,14.61988304
0.052154204,0.053368136,0.05276117,6,0,0,10,29.23976608
0.052154204,0.053368136,0.05276117,7,0,0,20,58.47953216
0.052154204,0.053368136,0.05276117,8,0,0,30,87.71929825
0.052154204,0.053368136,0.05276117,9,0,0,40,116.9590643
0.052154204,0.053368136,0.05276117,10,0,0,50,146.1988304
0.052154204,0.053368136,0.05276117,11,0,0,132.9,388.5964912
0.052154204,0.053368136,0.05276117,12,0,0,265.8,777.1929825
0.052154204,0.053368136,0.05276117,13,0,0,531.5,1554.093567
0.053368136,0.054610324,0.05398923,1,0,0,0.0096,0.028070175
0.053368136,0.054610324,0.05398923,2,0,0,0.1,0.292397661
0.053368136,0.054610324,0.05398923,3,0,0,0.5,1.461988304
0.053368136,0.054610324,0.05398923,4,0,0,2.65,7.748538012
0.053368136,0.054610324,0.05398923,5,0,0,5,14.61988304
0.053368136,0.054610324,0.05398923,6,0,0,10,29.23976608
0.053368136,0.054610324,0.05398923,7,0,0,20,58.47953216
0.053368136,0.054610324,0.05398923,8,0,0,30,87.71929825
0.053368136,0.054610324,0.05398923,9,0,0,40,116.9590643
0.053368136,0.054610324,0.05398923,10,0,0,50,146.1988304
0.053368136,0.054610324,0.05398923,11,0,0,132.9,388.5964912
0.053368136,0.054610324,0.05398923,12,0,0,265.8,777.1929825
0.053368136,0.054610324,0.05398923,13,0,0,531.5,1554.093567
0.054610324,0.055881424,0.055245874,1,0,0,0.0096,0.028070175
0.054610324,0.055881424,0.055245874,2,0,0,0.1,0.292397661
0.054610324,0.055881424,0.055245874,3,0,0,0.5,1.461988304
0.054610324,0.055881424,0.055245874,4,0,0,2.65,7.748538012
0.054610324,0.055881424,0.055245874,5,0,0,5,14.61988304
0.054610324,0.055881424,0.055245874,6,0,0,10,29.23976608
0.054610324,0.055881424,0.055245874,7,0,0,20,58.47953216
0.054610324,0.055881424,0.055245874,8,0,0,30,87.71929825
0.054610324,0.055881424,0.055245874,9,0,0,40,116.9590643
0.054610324,0.055881424,0.055245874,10,0,0,50,146.1988304
0.054610324,0.055881424,0.055245874,11,0,0,132.9,388.5964912
0.054610324,0.055881424,0.055245874,12,0,0,265.8,777.1929825
0.054610324,0.055881424,0.055245874,13,0,0,531.5,1554.093567
0.055881424,0.05718211,0.056531767,1,0,0,0.0096,0.028070175
0.055881424,0.05718211,0.056531767,2,0,0,0.1,0.292397661
0.055881424,0.05718211,0.056531767,3,0,0,0.5,1.461988304
0.055881424,0.05718211,0.056531767,4,0,0,2.65,7.748538012
0.055881424,0.05718211,0.056531767,5,0,0,5,14.61988304
0.055881424,0.05718211,0.056531767,6,0,0,10,29.23976608
0.055881424,0.05718211,0.056531767,7,0,0,20,58.47953216
0.055881424,0.05718211,0.056531767,8,0,0,30,87.71929825
0.055881424,0.05718211,0.056531767,9,0,0,40,116.9590643
0.055881424,0.05718211,0.056531767,10,0,0,50,146.1988304
0.055881424,0.05718211,0.056531767,11,0,0,132.9,388.5964912
0.055881424,0.05718211,0.056531767,12,0,0,265.8,777.1929825
0.055881424,0.05718211,0.056531767,13,0,0,531.5,1554.093567
